NAV,High_Water_Mark,Drawdown,Equity_Pct,Crypto_Pct,Defensive_Pct,Cash_Pct,Regime,Regime_Score,Equity_Ceiling,PDS_Status,PDS_Ceiling,Effective_Ceiling,PTRH_Value,PTRH_Notional,PTRH_Net_Cost,SLOF_Active,SLOF_Leverage,SLOF_Notional,PERM_Income,FEM_Score,FEM_Status,SSL_Worst_Scenario,SSL_Worst_Loss_Pct,VIX,HY_Spread,PMI,TNX_Yield,Total_Slippage,SPY_Price,QQQ_Price,BTC_Price,ARES_Tranche,ARES_Gates_Cleared,PCR_Status,PCR_Value,Shutdown_Status,Shutdown_Days,Correlation_Status,Equity_Crypto_Corr,Incap_Tier,CDM_Alerts,TDC_Reviews,JPVI_Count,SCCR_Count,PFVT_Count,ELVT_Count,Margin_Stress,Dealer_Gamma,RPE_Up_Prob,AUP_SLOF_Mult
461386504.61895573,500000000.0,-0.0772269907620885,0.4898138334799789,0.1976922772765255,0.1498466463034429,0.1623430968907496,RISK_ON,0.18695129680584033,1.0,NORMAL,1.0,1.0,140328.88258156666,5984000,13473.936426797172,False,1.0,0.0,0.0,0.68771527664094,WATCH,S2,-0.2881772279836133,22.79,428.8712089621149,57.6,1.87,0.0,430.6267395019531,360.8695068359375,42375.6328125,3,4,CAUTIOUS,0.85,CLEAR,1471,CONTAGION,0.948,0,0,0,0,0,0,0,NORMAL,POSITIVE,0.45,1.0
455039439.5400656,500000000.0,-0.08992112091986881,0.5030921737483698,0.1974635000075703,0.15310192920363544,0.14596039357247262,RISK_ON,0.2090159247896375,1.0,WARNING,1.0,1.0,173826.64395921084,5984000,13473.936426797172,False,1.0,0.0,0.0,0.6821780172506953,WATCH,S2,-0.2929189336639367,23.85,430.79441626084025,57.6,1.83,12708.704449087505,426.15521240234375,356.9057922363281,41744.328125,3,4,CAUTIOUS,0.85,CLEAR,1470,CONTAGION,0.948,0,0,0,0,0,0,0,NORMAL,POSITIVE,0.45,1.0
446866697.70386875,500000000.0,-0.10626660459226256,0.4986136653014245,0.19595024498145555,0.15630926335433343,0.14862986216591884,RISK_ON,0.21271600122911932,1.0,WARNING,1.0,1.0,222076.74953126744,5984000,13473.936426797172,False,1.0,0.0,0.0,0.6949092553028373,WATCH,S2,-0.2910537081344681,25.59,431.8123830009132,57.6,1.83,12708.704449087505,421.4385070800781,352.2701721191406,40680.41796875,3,3,CAUTIOUS,0.85,CLEAR,1469,CONTAGION,0.949,0,0,0,0,0,0,0,ELEVATED,NEUTRAL,0.45,1.0
430272570.2801989,500000000.0,-0.13945485943960223,0.30601127536697004,0.18238093231413632,0.1626736384534627,0.3481575035059133,RISK_ON,0.25905880187871233,1.0,DELEVERAGE_1,0.6,0.6,334171.3463986735,5984000,13473.936426797172,False,1.0,0.0,0.0,0.682872091249923,WATCH,S2,-0.21934301014402846,28.85,436.72898602971776,57.6,1.75,221693.3866785646,413.1654357910156,342.5021057128906,36457.31640625,0,2,CAUTIOUS,0.85,CLEAR,1468,CONTAGION,0.907,0,0,0,0,0,0,0,ELEVATED,NEUTRAL,0.45,1.0
430735200.64703065,500000000.0,-0.13852959870593873,0.30635296177644095,0.1831695563074018,0.1619436865924651,0.34778356556603696,RISK_ON,0.2668170849105103,1.0,DELEVERAGE_1,0.6,0.6,323150.3651949637,5984000,13473.936426797172,False,1.0,0.0,0.0,0.4898900481759635,NORMAL,S2,-0.21965103408973174,29.9,435.15943740432897,57.6,1.75,221693.3866785646,414.9200439453125,344.0701599121094,36654.328125,0,2,CAUTIOUS,0.85,CLEAR,1465,CONTAGION,0.91,0,0,0,0,0,0,0,ELEVATED,NEUTRAL,0.45,1.0
427287036.2676868,500000000.0,-0.14542592746462646,0.29866183905296995,0.186157345948763,0.16363165226818724,0.3505901447521996,RISK_ON,0.2722755719700828,1.0,DELEVERAGE_1,0.6,0.6,409775.94949586265,5984000,13473.936426797172,False,1.0,0.0,0.0,0.4852845816399136,NORMAL,S2,-0.21872218476199046,31.16,435.2569310957389,57.6,1.78,221693.3866785646,409.854248046875,336.0940246582031,36954.00390625,0,2,CAUTIOUS,0.85,CLEAR,1464,CONTAGION,0.9,0,0,0,0,0,0,0,ELEVATED,NEGATIVE,0.45,1.0
427705106.5825894,500000000.0,-0.14458978683482127,0.3013532765529401,0.1854626448490776,0.16195506503415344,0.35024745225224463,RISK_ON,0.2762706669188202,1.0,DELEVERAGE_1,0.6,0.6,419818.7853884943,5984000,13473.936426797172,False,1.0,0.0,0.0,0.48729423056609955,NORMAL,S2,-0.21900596404160744,31.96,432.65347213869586,57.6,1.85,221693.3866785646,408.82598876953125,335.5682067871094,36852.12109375,0,2,CAUTIOUS,0.85,CLEAR,1463,CONTAGION,0.898,0,0,0,0,0,0,0,ELEVATED,NEGATIVE,0.45,1.0
422918609.9225468,500000000.0,-0.15416278015490636,0.2910716300260587,0.18901786416393787,0.16465269876667415,0.35421147327440017,RISK_ON,0.26382124358054687,1.0,DELEVERAGE_1,0.6,0.6,442514.0230705435,5984000,13473.936426797172,False,1.0,0.0,0.0,0.48059235419928437,NORMAL,S2,-0.21806020021369457,30.49,437.7377818336961,57.6,1.81,221693.3866785646,406.807373046875,332.1888122558594,37138.234375,0,2,CAUTIOUS,0.85,CLEAR,1462,CONTAGION,0.881,0,0,0,0,0,0,0,ELEVATED,NEGATIVE,0.45,1.0
427295600.9601667,500000000.0,-0.14540879807966667,0.2952552394999259,0.19033634356533122,0.1631018181903058,0.35058311754019567,RISK_ON,0.24061714540636628,1.0,DELEVERAGE_1,0.6,0.6,309140.3359496746,5984000,13473.936426797172,False,1.0,0.0,0.0,0.4859431538033635,NORMAL,S2,-0.22000398846660849,27.66,436.4095000837829,57.6,1.78,221693.3866785646,416.91046142578125,342.6092529296875,37784.33203125,0,2,CAUTIOUS,0.85,CLEAR,1461,CONTAGION,0.885,0,0,0,0,0,0,0,ELEVATED,NEUTRAL,0.45,1.0
436156751.2648391,500000000.0,-0.1276864974703218,0.3070177646846825,0.18991799950192476,0.15917929727007052,0.343460518406294,RISK_ON,0.21266696304839477,1.0,DELEVERAGE_1,0.6,0.6,185113.7081375579,5984000,13473.936426797172,False,1.0,0.0,0.0,0.4971467632840034,NORMAL,S2,-0.2232682271554723,24.83,436.58778538432244,57.6,1.79,221693.3866785646,424.41949462890625,353.56549072265625,38483.125,0,3,CAUTIOUS,0.85,CLEAR,1458,CONTAGION,0.875,0,0,0,0,0,0,0,NORMAL,POSITIVE,0.45,1.0
